66,12/28/2025 17:31,12.3v
67,12/28/2025 17:31,12.3v
68,12/28/2025 17:31,12.3v
69,12/28/2025 17:31,12.3v
70,12/28/2025 17:31,12.3v
71,12/28/2025 17:31,12.3v
72,12/28/2025 17:31,12.3v
73,12/28/2025 17:31,12.3v
74,12/28/2025 17:31,12.3v
75,12/28/2025 17:31,12.3v
76,12/28/2025 18:43,13.1 volt
77,12/28/2025 18:43,13.9 volt
78,12/28/2025 18:43,13.9 volt
79,12/28/2025 18:43,14.0 volt
80,12/28/2025 18:43,14.2 volt
81,12/28/2025 18:43,14.1 volt
82,12/28/2025 18:43,13.9 volt
83,12/28/2025 18:43,14.0 volt
84,12/28/2025 18:43,14.0 volt
85,12/28/2025 18:43,14.6 volt
86,12/28/2025 18:43,14.0 volt
87,12/28/2025 18:43,13.9 volt
88,12/28/2025 18:43,14.6 volt
89,12/28/2025 18:43,14.1 volt
90,12/28/2025 18:43,14.0 volt
91,12/28/2025 18:43,13.9 volt
92,12/28/2025 18:43,13.9 volt
93,12/28/2025 18:43,13.9 volt
94,12/28/2025 18:43,14.0 volt
95,12/28/2025 18:43,13.9 volt
96,12/28/2025 18:43,14.0 volt
97,12/28/2025 18:43,13.9 volt
98,12/28/2025 18:43,13.9 volt
99,12/28/2025 18:43,14.5 volt
100,12/28/2025 18:43,13.9 volt
101,12/28/2025 18:43,13.9 volt
102,12/28/2025 18:43,13.9 volt
103,12/28/2025 18:43,13.9 volt
104,12/28/2025 18:43,14.0 volt
105,12/28/2025 18:43,14.1 volt
106,12/28/2025 18:43,13.9 volt
107,12/28/2025 18:43,14.4 volt
108,12/28/2025 18:43,14.4 volt
109,12/28/2025 18:43,14.1 volt
110,12/28/2025 18:43,13.8 volt
111,12/28/2025 18:43,13.9 volt
112,12/28/2025 18:43,13.9 volt
113,12/28/2025 18:43,14.1 volt
114,12/28/2025 18:43,13.9 volt
115,12/28/2025 18:43,13.9 volt
116,12/28/2025 18:44,12.4 volt
117,12/28/2025 18:44,12.3 volt
118,12/28/2025 18:44,12.3 volt
119,12/28/2025 18:44,12.3 volt
120,12/28/2025 18:44,13.0 volt
121,12/28/2025 18:44,12.5 volt
122,12/28/2025 18:44,12.4 volt
123,12/28/2025 18:44,12.5 volt
124,12/28/2025 18:44,12.5 volt
125,12/28/2025 18:44,12.9 volt
126,12/28/2025 18:44,12.3 volt
127,12/28/2025 18:44,12.1 volt
128,12/28/2025 18:44,12.0 volt
129,12/28/2025 18:44,12.2 volt
130,12/28/2025 18:44,12.1 volt
131,12/28/2025 18:44,12.0 volt
132,12/28/2025 18:44,11.8 volt
133,12/28/2025 18:44,12.1 volt
134,12/28/2025 18:44,12.0 volt
135,12/28/2025 18:44,11.9 volt
136,12/28/2025 18:44,12.2 volt
137,12/28/2025 18:44,12.2 volt
138,12/28/2025 18:44,12.1 volt
139,12/28/2025 18:44,12.3 volt
140,12/28/2025 18:44,12.7 volt
141,12/28/2025 18:44,12.1 volt
142,12/28/2025 18:44,12.2 volt
143,12/28/2025 18:44,12.1 volt
144,12/28/2025 18:44,12.3 volt
145,12/28/2025 18:44,12.3 volt
146,12/28/2025 18:44,12.2 volt
147,12/28/2025 18:44,12.2 volt
148,12/28/2025 18:44,12.1 volt
149,12/28/2025 18:44,12.8 volt
150,12/28/2025 18:44,12.8 volt
151,12/28/2025 18:44,12.1 volt
152,12/28/2025 18:44,12.1 volt
153,12/28/2025 18:44,12.2 volt
154,12/28/2025 18:44,12.1 volt
155,12/28/2025 18:44,12.1 volt
156,12/28/2025 18:44,12.1 volt
157,12/28/2025 18:44,12.3 volt
158,12/28/2025 18:44,12.2 volt
159,12/28/2025 18:44,12.1 volt
160,12/28/2025 18:44,12.0 volt
161,12/28/2025 18:44,12.2 volt
162,12/28/2025 18:44,12.2 volt
163,12/28/2025 18:44,12.0 volt
164,12/28/2025 18:45,12.1 volt
165,12/28/2025 18:45,12.1 volt
166,12/28/2025 18:45,12.2 volt
167,12/28/2025 18:45,12.1 volt
168,12/28/2025 18:45,12.2 volt
169,12/28/2025 18:45,12.0 volt
170,12/28/2025 18:45,12.0 volt
171,12/28/2025 18:45,12.0 volt
172,12/28/2025 18:45,12.2 volt
173,12/28/2025 18:45,11.9 volt
174,12/28/2025 18:45,11.9 volt
175,12/28/2025 18:45,12.3 volt
176,12/28/2025 18:45,11.9 volt
177,12/28/2025 18:45,12.0 volt
178,12/28/2025 18:45,11.8 volt
179,12/28/2025 18:45,11.9 volt
180,12/28/2025 18:45,12.0 volt
181,12/28/2025 18:45,12.0 volt
182,12/28/2025 18:45,12.0 volt
183,12/28/2025 18:45,12.1 volt
184,12/28/2025 18:45,12.2 volt
185,12/28/2025 18:45,12.8 volt
186,12/28/2025 18:45,12.7 volt
187,12/28/2025 18:45,12.1 volt
188,12/28/2025 18:45,12.1 volt
189,12/28/2025 18:45,12.7 volt
190,12/28/2025 18:45,12.0 volt
191,12/28/2025 18:45,12.0 volt
192,12/28/2025 18:45,12.1 volt
193,12/28/2025 18:45,11.9 volt
194,12/28/2025 18:45,12.0 volt
195,12/28/2025 18:45,11.9 volt
196,12/28/2025 18:45,11.9 volt
197,12/28/2025 18:45,12.2 volt
198,12/28/2025 18:46,12.0 volt
199,12/28/2025 18:46,12.0 volt
200,12/28/2025 18:46,12.5 volt
201,12/28/2025 18:46,11.9 volt
202,12/28/2025 18:46,12.1 volt
203,12/28/2025 18:46,11.9 volt
204,12/28/2025 18:46,11.9 volt
205,12/28/2025 18:46,12.8 volt
206,12/28/2025 18:46,12.2 volt
207,12/28/2025 18:46,12.1 volt
208,12/28/2025 18:46,12.1 volt
209,12/28/2025 18:46,12.2 volt
210,12/28/2025 18:46,12.1 volt
211,12/28/2025 18:46,12.8 volt
212,12/28/2025 18:46,12.1 volt
213,12/28/2025 18:46,12.1 volt
214,12/28/2025 18:46,12.8 volt
215,12/28/2025 18:46,12.1 volt
216,12/28/2025 18:46,12.1 volt
217,12/28/2025 18:46,12.2 volt
218,12/28/2025 18:46,12.1 volt
219,12/28/2025 18:46,12.1 volt
220,12/28/2025 18:46,12.0 volt
221,12/28/2025 18:46,12.1 volt
222,12/28/2025 18:46,12.1 volt
223,12/28/2025 18:46,12.2 volt
224,12/28/2025 18:46,12.1 volt
225,12/28/2025 18:46,12.1 volt
226,12/28/2025 18:47,12.2 volt
227,12/28/2025 18:47,12.3 volt
228,12/28/2025 18:47,12.8 volt
229,12/28/2025 18:47,12.2 volt
230,12/28/2025 18:47,12.1 volt
231,12/28/2025 18:47,12.3 volt
232,12/28/2025 18:47,12.2 volt
233,12/28/2025 18:47,12.8 volt
234,12/28/2025 18:47,12.4 volt
235,12/28/2025 18:47,12.3 volt
236,12/28/2025 18:47,12.1 volt
237,12/28/2025 18:47,12.2 volt
238,12/28/2025 18:47,12.5 volt
239,12/28/2025 18:47,12.4 volt
240,12/28/2025 18:47,12.8 volt
241,12/28/2025 18:47,12.7 volt
242,12/28/2025 18:47,12.8 volt
243,12/28/2025 18:47,13.0 volt
244,12/28/2025 18:47,13.2 volt
245,12/28/2025 18:47,13.1 volt
246,12/28/2025 18:47,14.7 volt
247,12/28/2025 18:47,15.5 volt
248,12/28/2025 18:47,14.7 volt
249,12/28/2025 18:47,14.7 volt
250,12/28/2025 18:47,14.6 volt
251,12/28/2025 18:47,14.6 volt
252,12/28/2025 18:47,14.6 volt
253,12/28/2025 18:47,14.9 volt
254,12/28/2025 18:47,14.6 volt
255,12/28/2025 18:47,14.9 volt
256,12/28/2025 18:47,14.6 volt
257,12/28/2025 18:47,14.6 volt
258,12/28/2025 18:47,14.6 volt
259,12/28/2025 18:47,14.6 volt
260,12/28/2025 18:47,14.9 volt
261,12/28/2025 18:47,14.6 volt
262,12/28/2025 18:47,15.5 volt
263,12/28/2025 18:47,14.6 volt
264,12/28/2025 18:47,14.6 volt
265,12/28/2025 18:47,14.5 volt
266,12/28/2025 18:48,14.6 volt
267,12/28/2025 18:48,14.9 volt
268,12/28/2025 18:48,14.6 volt
269,12/28/2025 18:48,14.6 volt
270,12/28/2025 18:48,14.6 volt
271,12/28/2025 18:48,14.4 volt
272,12/28/2025 18:48,14.6 volt
273,12/28/2025 18:48,14.7 volt
274,12/28/2025 18:48,14.5 volt
275,12/28/2025 18:48,14.6 volt
276,12/28/2025 18:48,14.6 volt
277,12/28/2025 18:48,14.7 volt
278,12/28/2025 18:48,14.7 volt
279,12/28/2025 18:48,14.6 volt
280,12/28/2025 18:48,14.5 volt
281,12/28/2025 18:48,14.7 volt
282,12/28/2025 18:48,14.9 volt
283,12/28/2025 18:48,14.9 volt
284,12/28/2025 18:48,14.7 volt
285,12/28/2025 18:48,14.7 volt
286,12/28/2025 18:48,14.7 volt
287,12/28/2025 18:48,14.7 volt
288,12/28/2025 18:48,14.9 volt
289,12/28/2025 18:48,14.7 volt
290,12/28/2025 18:48,14.6 volt
291,12/28/2025 18:48,14.9 volt
292,12/28/2025 18:48,14.5 volt
293,12/28/2025 18:48,14.7 volt
294,12/28/2025 18:48,14.5 volt
295,12/28/2025 18:48,14.7 volt
296,12/28/2025 18:48,14.5 volt
297,12/28/2025 18:48,14.9 volt
298,12/28/2025 18:48,14.7 volt
299,12/28/2025 18:48,14.5 volt
300,12/28/2025 18:48,14.5 volt
301,12/28/2025 18:48,14.5 volt
302,12/28/2025 18:48,14.7 volt
303,12/28/2025 18:48,14.7 volt
304,12/28/2025 18:48,14.7 volt
305,12/28/2025 18:48,14.7 volt
306,12/28/2025 18:48,14.7 volt
307,12/28/2025 18:48,14.6 volt
308,12/28/2025 18:48,14.5 volt
309,12/28/2025 18:48,14.9 volt
310,12/28/2025 18:48,14.7 volt
311,12/28/2025 18:48,14.5 volt
312,12/28/2025 18:48,14.5 volt
313,12/28/2025 18:48,14.4 volt
314,12/28/2025 18:48,14.7 volt
315,12/28/2025 18:48,14.5 volt
316,12/28/2025 18:49,14.5 volt
317,12/28/2025 18:49,14.6 volt
318,12/28/2025 18:49,14.5 volt
319,12/28/2025 18:49,14.7 volt
320,12/28/2025 18:49,14.7 volt
321,12/28/2025 18:49,15.3 volt
322,12/28/2025 18:49,14.6 volt
323,12/28/2025 18:49,14.7 volt
324,12/28/2025 18:49,14.5 volt
325,12/28/2025 18:49,15.3 volt
326,12/28/2025 18:49,14.9 volt
327,12/28/2025 18:49,14.9 volt
328,12/28/2025 18:49,14.6 volt
329,12/28/2025 18:49,14.9 volt
330,12/28/2025 18:49,14.6 volt
331,12/28/2025 18:49,14.5 volt
332,12/28/2025 18:49,14.5 volt
333,12/28/2025 18:49,14.7 volt
334,12/28/2025 18:49,15.4 volt
335,12/28/2025 18:49,14.6 volt
336,12/28/2025 18:49,14.6 volt
337,12/28/2025 18:49,15.2 volt
338,12/28/2025 18:49,14.9 volt
339,12/28/2025 18:49,14.5 volt
340,12/28/2025 18:49,14.5 volt
341,12/28/2025 18:49,15.3 volt
342,12/28/2025 18:49,15.3 volt
343,12/28/2025 18:49,14.7 volt
344,12/28/2025 18:49,14.6 volt
345,12/28/2025 18:49,14.7 volt
346,12/28/2025 18:49,14.7 volt
347,12/28/2025 18:49,14.5 volt
348,12/28/2025 18:49,14.5 volt
349,12/28/2025 18:49,14.5 volt
350,12/28/2025 18:49,14.7 volt
351,12/28/2025 18:49,14.5 volt
352,12/28/2025 18:49,14.7 volt
353,12/28/2025 18:49,14.5 volt
354,12/28/2025 18:49,14.7 volt
355,12/28/2025 18:49,14.5 volt
356,12/28/2025 18:50,14.5 volt
357,12/28/2025 18:50,14.5 volt
358,12/28/2025 18:50,14.9 volt
359,12/28/2025 18:50,14.5 volt
360,12/28/2025 18:50,14.5 volt
361,12/28/2025 18:50,14.5 volt
362,12/28/2025 18:50,14.7 volt
363,12/28/2025 18:50,14.9 volt
364,12/28/2025 18:50,14.5 volt
365,12/28/2025 18:50,14.5 volt
366,12/28/2025 18:50,14.7 volt
367,12/28/2025 18:50,14.5 volt
368,12/28/2025 18:50,14.6 volt
369,12/28/2025 18:50,14.9 volt
370,12/28/2025 18:50,14.5 volt
371,12/28/2025 18:50,14.5 volt
372,12/28/2025 18:50,14.5 volt
373,12/28/2025 18:50,14.5 volt
374,12/28/2025 18:50,14.5 volt
375,12/28/2025 18:50,14.9 volt
376,12/28/2025 18:50,14.5 volt
377,12/28/2025 18:50,14.6 volt
378,12/28/2025 18:50,14.7 volt
379,12/28/2025 18:50,14.9 volt
380,12/28/2025 18:50,14.6 volt
381,12/28/2025 18:50,14.5 volt
382,12/28/2025 18:50,14.7 volt
383,12/28/2025 18:50,14.6 volt
384,12/28/2025 18:50,15.3 volt
385,12/28/2025 18:50,14.6 volt
386,12/28/2025 18:50,14.9 volt
387,12/28/2025 18:50,14.5 volt
388,12/28/2025 18:50,14.5 volt
389,12/28/2025 18:50,14.6 volt
390,12/28/2025 18:50,14.9 volt
391,12/28/2025 18:50,14.5 volt
392,12/28/2025 18:50,14.6 volt
393,12/28/2025 18:50,15.3 volt
394,12/28/2025 18:50,14.5 volt
395,12/28/2025 18:50,15.4 volt
396,12/28/2025 18:51,14.5 volt
397,12/28/2025 18:51,15.3 volt
398,12/28/2025 18:51,14.7 volt
399,12/28/2025 18:51,14.6 volt
400,12/28/2025 18:51,14.7 volt
401,12/28/2025 18:51,14.6 volt
402,12/28/2025 18:51,14.6 volt
403,12/28/2025 18:51,14.5 volt
404,12/28/2025 18:51,14.3 volt
405,12/28/2025 18:51,14.6 volt
406,12/28/2025 18:51,14.5 volt
407,12/28/2025 18:51,14.5 volt
408,12/28/2025 18:51,14.5 volt
409,12/28/2025 18:51,14.6 volt
410,12/28/2025 18:51,14.5 volt
411,12/28/2025 18:51,14.9 volt
412,12/28/2025 18:51,14.5 volt
413,12/28/2025 18:51,14.6 volt
414,12/28/2025 18:51,15.3 volt
415,12/28/2025 18:51,14.5 volt
416,12/28/2025 18:51,14.5 volt
417,12/28/2025 18:51,14.5 volt
418,12/28/2025 18:51,14.6 volt
419,12/28/2025 18:51,14.9 volt
420,12/28/2025 18:51,14.7 volt
421,12/28/2025 18:51,14.7 volt
422,12/28/2025 18:51,14.7 volt
423,12/28/2025 18:51,14.5 volt
424,12/28/2025 18:51,14.7 volt
425,12/28/2025 18:51,14.5 volt
426,12/28/2025 18:51,15.1 volt
427,12/28/2025 18:51,14.4 volt
428,12/28/2025 18:51,14.7 volt
429,12/28/2025 18:51,14.7 volt
430,12/28/2025 18:51,14.5 volt
431,12/28/2025 18:51,14.5 volt
432,12/28/2025 18:51,14.5 volt
433,12/28/2025 18:51,14.9 volt
434,12/28/2025 18:51,14.5 volt
435,12/28/2025 18:51,14.5 volt
436,12/28/2025 18:52,14.5 volt
437,12/28/2025 18:52,14.9 volt
438,12/28/2025 18:52,14.9 volt
439,12/28/2025 18:52,14.7 volt
440,12/28/2025 18:52,14.7 volt
441,12/28/2025 18:52,14.6 volt
442,12/28/2025 18:52,15.3 volt
443,12/28/2025 18:52,15.3 volt
444,12/28/2025 18:52,14.5 volt
445,12/28/2025 18:52,14.7 volt
446,12/28/2025 18:52,14.7 volt
447,12/28/2025 18:52,14.4 volt
448,12/28/2025 18:52,14.7 volt
449,12/28/2025 18:52,14.6 volt
450,12/28/2025 18:52,14.5 volt
451,12/28/2025 18:52,14.9 volt
452,12/28/2025 18:52,14.5 volt
453,12/28/2025 18:52,14.7 volt
454,12/28/2025 18:52,14.6 volt
455,12/28/2025 18:52,14.7 volt
456,12/28/2025 18:52,14.5 volt
457,12/28/2025 18:52,14.5 volt
458,12/28/2025 18:52,14.4 volt
459,12/28/2025 18:52,14.5 volt
460,12/28/2025 18:52,14.5 volt
461,12/28/2025 18:52,14.9 volt
462,12/28/2025 18:52,14.5 volt
463,12/28/2025 18:52,14.6 volt
464,12/28/2025 18:52,14.5 volt
465,12/28/2025 18:52,14.5 volt
466,12/28/2025 18:52,14.7 volt
467,12/28/2025 18:52,14.7 volt
468,12/28/2025 18:52,14.5 volt
469,12/28/2025 18:52,14.6 volt
470,12/28/2025 18:52,14.7 volt
471,12/28/2025 18:52,14.5 volt
472,12/28/2025 18:52,14.5 volt
473,12/28/2025 18:52,14.4 volt
474,12/28/2025 18:52,14.7 volt
475,12/28/2025 18:52,14.5 volt
476,12/28/2025 18:53,14.5 volt
477,12/28/2025 18:53,14.5 volt
478,12/28/2025 18:53,14.9 volt
479,12/28/2025 18:53,14.4 volt
480,12/28/2025 18:53,14.9 volt
481,12/28/2025 18:53,14.5 volt
482,12/28/2025 18:53,14.5 volt
483,12/28/2025 18:53,14.5 volt
484,12/28/2025 18:53,14.6 volt
485,12/28/2025 18:53,14.7 volt
486,12/28/2025 18:53,15.2 volt
487,12/28/2025 18:53,14.6 volt
488,12/28/2025 18:53,14.7 volt
489,12/28/2025 18:53,14.5 volt
490,12/28/2025 18:53,14.5 volt
491,12/28/2025 18:53,14.5 volt
492,12/28/2025 18:53,14.7 volt
493,12/28/2025 18:53,14.6 volt
494,12/28/2025 18:53,14.5 volt
495,12/28/2025 18:53,15.3 volt
496,12/28/2025 18:53,14.7 volt
497,12/28/2025 18:53,14.7 volt
498,12/28/2025 18:53,14.7 volt
499,12/28/2025 18:53,14.7 volt
500,12/28/2025 18:53,14.5 volt
501,12/28/2025 18:53,14.5 volt
502,12/28/2025 18:53,14.6 volt
503,12/28/2025 18:53,14.7 volt
504,12/28/2025 18:53,14.5 volt
505,12/28/2025 18:53,14.6 volt
506,12/28/2025 18:53,14.5 volt
507,12/28/2025 18:53,14.7 volt
508,12/28/2025 18:53,14.5 volt
509,12/28/2025 18:53,14.5 volt
510,12/28/2025 18:53,14.7 volt
511,12/28/2025 18:53,14.7 volt
512,12/28/2025 18:53,14.6 volt
513,12/28/2025 18:53,14.5 volt
514,12/28/2025 18:53,14.6 volt
515,12/28/2025 18:53,14.6 volt
516,12/28/2025 18:54,14.7 volt
517,12/28/2025 18:54,14.5 volt
518,12/28/2025 18:54,14.5 volt
519,12/28/2025 18:54,14.7 volt
520,12/28/2025 18:54,14.7 volt
521,12/28/2025 18:54,14.6 volt
522,12/28/2025 18:54,14.5 volt
523,12/28/2025 18:54,14.5 volt
524,12/28/2025 18:54,14.5 volt
525,12/28/2025 18:54,14.5 volt
526,12/28/2025 18:54,15.3 volt
527,12/28/2025 18:54,14.5 volt
528,12/28/2025 18:54,14.5 volt
529,12/28/2025 18:54,14.6 volt
530,12/28/2025 18:54,14.6 volt
531,12/28/2025 18:54,14.5 volt
532,12/28/2025 18:54,14.7 volt
533,12/28/2025 18:54,14.5 volt
534,12/28/2025 18:54,14.5 volt
535,12/28/2025 18:54,14.9 volt
536,12/28/2025 18:54,14.7 volt
537,12/28/2025 18:54,14.9 volt
538,12/28/2025 18:54,14.5 volt
539,12/28/2025 18:54,14.5 volt
540,12/28/2025 18:54,14.5 volt
541,12/28/2025 18:54,14.6 volt
542,12/28/2025 18:54,14.5 volt
543,12/28/2025 18:54,14.5 volt
544,12/28/2025 18:54,14.5 volt
545,12/28/2025 18:54,14.5 volt
546,12/28/2025 18:54,14.5 volt
547,12/28/2025 18:54,14.5 volt
548,12/28/2025 18:54,14.7 volt
549,12/28/2025 18:54,14.5 volt
550,12/28/2025 18:54,14.7 volt
551,12/28/2025 18:54,14.5 volt
552,12/28/2025 18:54,14.9 volt
553,12/28/2025 18:54,14.7 volt
554,12/28/2025 18:54,14.5 volt
555,12/28/2025 18:54,14.5 volt
556,12/28/2025 18:54,14.6 volt
557,12/28/2025 18:54,14.7 volt
558,12/28/2025 18:54,14.7 volt
559,12/28/2025 18:54,15.2 volt
560,12/28/2025 18:54,14.5 volt
561,12/28/2025 18:54,14.5 volt
562,12/28/2025 18:54,14.5 volt
563,12/28/2025 18:54,14.5 volt
564,12/28/2025 18:54,14.9 volt
565,12/28/2025 18:54,14.9 volt
566,12/28/2025 18:55,14.7 volt
567,12/28/2025 18:55,14.5 volt
568,12/28/2025 18:55,14.5 volt
569,12/28/2025 18:55,14.7 volt
570,12/28/2025 18:55,14.5 volt
571,12/28/2025 18:55,14.7 volt
572,12/28/2025 18:55,15.2 volt
573,12/28/2025 18:55,14.5 volt
574,12/28/2025 18:55,14.5 volt
575,12/28/2025 18:55,14.6 volt
576,12/28/2025 18:55,14.5 volt
577,12/28/2025 18:55,14.5 volt
578,12/28/2025 18:55,14.7 volt
579,12/28/2025 18:55,14.5 volt
580,12/28/2025 18:55,14.6 volt
581,12/28/2025 18:55,14.5 volt
582,12/28/2025 18:55,14.7 volt
583,12/28/2025 18:55,14.5 volt
584,12/28/2025 18:55,15.4 volt
585,12/28/2025 18:55,14.5 volt
586,12/28/2025 18:55,14.5 volt
587,12/28/2025 18:55,14.7 volt
588,12/28/2025 18:55,14.5 volt
589,12/28/2025 18:55,14.6 volt
590,12/28/2025 18:55,14.6 volt
591,12/28/2025 18:55,15.2 volt
592,12/28/2025 18:55,14.9 volt
593,12/28/2025 18:55,14.6 volt
594,12/28/2025 18:55,14.5 volt
595,12/28/2025 18:55,14.5 volt
596,12/28/2025 18:55,14.5 volt
597,12/28/2025 18:55,14.5 volt
598,12/28/2025 18:55,14.5 volt
599,12/28/2025 18:55,15.2 volt
600,12/28/2025 18:55,14.5 volt
601,12/28/2025 18:55,14.5 volt
602,12/28/2025 18:55,14.6 volt
603,12/28/2025 18:55,14.6 volt
604,12/28/2025 18:55,14.7 volt
605,12/28/2025 18:55,14.9 volt
606,12/28/2025 18:55,14.9 volt
607,12/28/2025 18:55,14.9 volt
608,12/28/2025 18:55,14.5 volt
609,12/28/2025 18:55,14.5 volt
610,12/28/2025 18:55,14.6 volt
611,12/28/2025 18:55,14.6 volt
612,12/28/2025 18:55,14.5 volt
613,12/28/2025 18:55,14.5 volt
614,12/28/2025 18:55,14.5 volt
615,12/28/2025 18:55,14.5 volt
616,12/28/2025 18:56,14.5 volt
617,12/28/2025 18:56,14.5 volt
618,12/28/2025 18:56,14.7 volt
619,12/28/2025 18:56,14.7 volt
620,12/28/2025 18:56,14.7 volt
621,12/28/2025 18:56,14.7 volt
622,12/28/2025 18:56,15.2 volt
623,12/28/2025 18:56,14.5 volt
624,12/28/2025 18:56,14.6 volt
625,12/28/2025 18:56,14.5 volt
626,12/28/2025 18:56,14.7 volt
627,12/28/2025 18:56,14.9 volt
628,12/28/2025 18:56,14.5 volt
629,12/28/2025 18:56,14.4 volt
630,12/28/2025 18:56,14.6 volt
631,12/28/2025 18:56,14.9 volt
632,12/28/2025 18:56,15.5 volt
633,12/28/2025 18:56,15.4 volt
634,12/28/2025 18:56,14.5 volt
635,12/28/2025 18:56,15.2 volt
636,12/28/2025 18:56,14.5 volt
637,12/28/2025 18:56,14.9 volt
638,12/28/2025 18:56,14.5 volt
639,12/28/2025 18:56,14.7 volt
640,12/28/2025 18:56,14.5 volt
641,12/28/2025 18:56,14.5 volt
642,12/28/2025 18:56,14.7 volt
643,12/28/2025 18:56,14.7 volt
644,12/28/2025 18:56,14.5 volt
645,12/28/2025 18:56,14.5 volt
646,12/28/2025 18:56,15.4 volt
647,12/28/2025 18:56,14.5 volt
648,12/28/2025 18:56,14.5 volt
649,12/28/2025 18:56,14.5 volt
650,12/28/2025 18:56,14.7 volt
651,12/28/2025 18:56,14.5 volt
652,12/28/2025 18:56,15.2 volt
653,12/28/2025 18:56,14.9 volt
654,12/28/2025 18:56,14.6 volt
655,12/28/2025 18:56,14.6 volt
656,12/28/2025 18:56,14.5 volt
657,12/28/2025 18:56,14.5 volt
658,12/28/2025 18:56,14.7 volt
659,12/28/2025 18:56,14.5 volt
660,12/28/2025 18:56,14.5 volt
661,12/28/2025 18:56,14.5 volt
662,12/28/2025 18:56,14.7 volt
663,12/28/2025 18:56,14.6 volt
664,12/28/2025 18:56,14.7 volt
665,12/28/2025 18:56,14.6 volt
666,12/28/2025 18:57,15.3 volt
667,12/28/2025 18:57,14.6 volt
668,12/28/2025 18:57,14.5 volt
669,12/28/2025 18:57,14.9 volt
670,12/28/2025 18:57,14.9 volt
671,12/28/2025 18:57,14.5 volt
672,12/28/2025 18:57,14.6 volt
673,12/28/2025 18:57,14.7 volt
674,12/28/2025 18:57,14.7 volt
675,12/28/2025 18:57,15.2 volt
676,12/28/2025 18:57,14.5 volt
677,12/28/2025 18:57,14.7 volt
678,12/28/2025 18:57,14.7 volt
679,12/28/2025 18:57,14.7 volt
680,12/28/2025 18:57,14.7 volt
681,12/28/2025 18:57,14.6 volt
682,12/28/2025 18:57,14.9 volt
683,12/28/2025 18:57,14.6 volt
684,12/28/2025 18:57,14.7 volt
685,12/28/2025 18:57,14.5 volt
686,12/28/2025 18:57,14.5 volt
687,12/28/2025 18:57,14.7 volt
688,12/28/2025 18:57,14.5 volt
689,12/28/2025 18:57,14.6 volt
690,12/28/2025 18:57,15.2 volt
691,12/28/2025 18:57,15.2 volt
692,12/28/2025 18:57,14.5 volt
693,12/28/2025 18:57,14.5 volt
694,12/28/2025 18:57,14.5 volt
695,12/28/2025 18:57,14.6 volt
696,12/28/2025 18:57,14.4 volt
697,12/28/2025 18:57,14.6 volt
698,12/28/2025 18:57,14.5 volt
699,12/28/2025 18:57,14.7 volt
700,12/28/2025 18:57,14.5 volt
701,12/28/2025 18:57,14.7 volt
702,12/28/2025 18:57,14.5 volt
703,12/28/2025 18:57,14.4 volt
704,12/28/2025 18:57,14.5 volt
705,12/28/2025 18:57,14.9 volt
706,12/28/2025 18:58,14.5 volt
